epoch,train_loss,valid_loss,dice_score
0,0.651238,0.485796,0.709702
1,0.279355,0.259158,0.769142
2,0.210284,0.268563,0.758494
3,0.199923,0.246947,0.770790
4,0.198575,0.205991,0.802316
5,0.188810,0.239088,0.777098
6,0.187089,0.217040,0.792780
7,0.182028,0.211920,0.794268
8,0.180571,0.202249,0.800534
9,0.181890,0.218851,0.792425
10,0.170199,0.235399,0.777104
