epoch,train_loss,valid_loss,dice_score
0,0.236143,0.182755,0.795041
1,0.199806,0.161746,0.810637
2,0.178506,0.157902,0.819575
3,0.173013,0.168378,0.810119
4,0.163964,0.167763,0.816944
5,0.153171,0.168072,0.815052
6,0.163592,0.188701,0.795227
7,0.154418,0.172389,0.811966
8,0.157909,0.159184,0.818712
