epoch,train_loss,valid_loss,dice_score
0,0.206015,0.200290,0.810686
1,0.186939,0.190319,0.808112
2,0.162422,0.182354,0.819807
3,0.158415,0.191060,0.811786
4,0.156643,0.189178,0.807480
5,0.159218,0.187919,0.814525
6,0.154522,0.199540,0.804274
7,0.152681,0.188834,0.815580
8,0.163867,0.175131,0.817662
