epoch,train_loss,valid_loss,dice_score
0,0.493218,0.387708,0.761980
1,0.229505,0.249714,0.785250
2,0.177546,0.210686,0.804471
3,0.169938,0.203434,0.797944
4,0.166728,0.191509,0.810497
5,0.159715,0.172886,0.819202
6,0.159072,0.202496,0.803682
7,0.152407,0.180639,0.817146
8,0.155373,0.157447,0.837278
9,0.157750,0.196084,0.812086
10,0.144827,0.177192,0.820761
11,0.146462,0.199261,0.797286
12,0.150765,0.178884,0.821451
13,0.144015,0.197486,0.807095
14,0.148126,0.168537,0.826088
