epoch,train_loss,valid_loss,dice_score
0,0.380819,0.274391,0.774212
1,0.103799,0.060136,0.768070
2,0.023666,0.013754,0.817608
3,0.006544,0.004446,0.812398
4,0.002543,0.001830,0.837761
5,0.002015,0.001359,0.818230
6,0.001355,0.001159,0.821003
7,0.001221,0.000975,0.839330
8,0.001140,0.000983,0.812091
9,0.001184,0.001214,0.807775
10,0.001666,0.002938,0.698795
11,0.001248,0.001386,0.787344
12,0.001216,0.001068,0.819750
13,0.001106,0.001105,0.818557
