epoch,train_loss,valid_loss,dice_score
0,0.735456,0.537506,0.722927
1,0.226195,0.212900,0.786949
2,0.182721,0.175731,0.815869
3,0.167380,0.180035,0.809148
4,0.161605,0.179575,0.813926
5,0.164829,0.169562,0.823346
6,0.182522,0.187078,0.802082
7,0.163714,0.186915,0.807724
8,0.156261,0.162310,0.824784
9,0.152472,0.177320,0.813785
10,0.152534,0.178570,0.809542
11,0.160120,0.180233,0.807589
12,0.150614,0.168531,0.815453
13,0.148215,0.170406,0.814699
14,0.148869,0.176686,0.815453
