epoch,train_loss,valid_loss,dice_score
0,0.077847,0.055229,0.936989
1,0.050896,0.043957,0.954325
2,0.044193,0.043595,0.953357
3,0.039132,0.042658,0.957259
4,0.038425,0.040943,0.959843
5,0.040523,0.038512,0.955620
6,0.038965,0.042896,0.952735
7,0.039311,0.035587,0.962822
8,nan,nan,0.000000
