epoch,train_loss,valid_loss,dice_score
0,0.076433,0.083818,0.928629
1,0.060266,0.063680,0.941834
2,0.048101,0.049452,0.955608
3,0.047555,0.047214,0.956394
4,0.044801,0.041832,0.962405
5,0.046162,0.046989,0.956862
6,0.042936,0.045874,0.956869
7,0.039366,0.044787,0.961514
8,0.037117,0.043519,0.961870
9,0.042719,0.047449,0.957042
10,0.039702,0.048573,0.955299
