epoch,train_loss,valid_loss,dice_score
0,0.796078,0.911926,0.000000
1,0.761755,0.800820,0.196237
2,0.737190,0.783150,0.221697
3,0.709143,0.710094,0.313239
4,0.672288,0.666527,0.564245
5,0.610564,0.884497,0.104383
6,0.524092,0.419807,0.873610
7,0.438710,0.284647,0.760021
8,0.365138,0.099925,0.893991
9,0.306883,0.219561,0.738682
10,0.260023,0.431462,0.564965
11,0.222548,0.825168,0.160704
12,0.193936,0.302505,0.698855
13,0.170928,0.671052,0.338997
14,0.150954,0.495911,0.539829
