epoch,train_loss,valid_loss,dice_score
0,0.737257,0.625338,0.052929
1,0.698574,0.679759,0.009986
2,0.669137,0.683112,0.013788
3,0.641481,0.681637,0.011342
4,0.611601,0.674945,0.009008
5,0.577003,0.508854,0.219785
6,0.535710,0.372748,0.394422
7,0.487264,0.273197,0.466223
8,0.432937,0.180083,0.326762
9,0.376206,0.133842,0.176010
10,0.321127,0.075551,0.196325
11,0.270738,0.040623,0.025265
12,0.226844,0.025553,0.077711
13,0.189663,0.017417,0.143100
