epoch,train_loss,valid_loss,dice_score
0,0.992369,0.985131,0.029126
1,0.983454,0.961920,0.106360
2,0.968437,0.936019,0.335509
3,0.963320,0.918661,0.242979
4,0.934943,0.918990,0.549623
5,0.922582,0.834332,0.410845
6,0.897801,0.781162,0.391182
7,0.877663,0.645259,0.590871
8,0.849388,0.578569,0.582515
9,0.805083,0.569219,0.534985
10,0.752587,0.677892,0.404509
11,0.752942,0.719225,0.426983
12,0.746669,0.612903,0.482622
13,0.713844,0.530530,0.569350
