epoch,train_loss,valid_loss,dice_score
0,0.993106,0.996403,0.291713
1,0.992706,0.992443,0.042249
2,0.991642,0.991812,0.033008
3,0.991538,0.991488,0.032287
4,0.990508,0.989781,0.035303
5,0.990346,0.989223,0.037604
6,0.989337,0.987278,0.041293
