epoch,train_loss,valid_loss,dice_score
0,0.978641,0.947942,0.256036
1,0.956677,0.897935,0.441142
2,0.934848,0.870173,0.512125
3,0.914492,0.835583,0.481972
4,0.895278,0.775097,0.576528
5,0.854581,0.682237,0.658737
6,0.794628,0.530800,0.658896
7,0.723871,0.389331,0.703602
8,0.649985,0.291508,0.724776
9,0.576808,0.266740,0.715711
10,0.529859,0.307608,0.683178
11,0.507482,0.302238,0.684590
12,0.467054,0.270483,0.710243
13,0.439404,0.271690,0.714555
14,0.414772,0.268062,0.723600
