epoch,train_loss,valid_loss,dice_score
0,0.519036,0.331007,0.809440
1,0.359914,0.156215,0.914034
2,0.277717,0.117543,0.919188
3,0.228707,0.086361,0.919829
4,0.193034,0.064553,0.928520
5,0.165763,0.058105,0.934414
6,0.144633,0.055833,0.930726
7,0.127358,0.050028,0.943097
8,0.115395,0.049380,0.947846
9,0.105153,0.047398,0.944691
10,0.096710,0.061083,0.945996
11,0.090874,0.049635,0.945901
12,0.085717,0.060868,0.937083
13,0.081877,0.125059,0.794268
14,0.152537,0.409621,0.634308
