epoch,train_loss,valid_loss,dice_score,time
0,0.995634,0.993611,0.017680,00:40
1,0.993422,0.986583,0.045551,00:32
2,0.983252,0.930809,0.167397,00:31
3,0.948955,0.822005,0.351116,00:31
4,0.926491,0.761244,0.384094,00:30
5,0.862653,0.615744,0.594387,00:36
6,0.866876,0.999956,0.000000,00:38
7,0.892780,0.999958,0.000000,00:38
8,0.912409,0.999969,0.000000,00:39
9,0.927663,0.999959,0.000000,00:39
10,0.939746,0.999955,0.000000,00:38
11,0.949464,0.999954,0.000000,00:39
