epoch,train_loss,valid_loss,dice_score
0,0.984570,0.972055,0.124425
1,0.978258,0.946019,0.244850
2,0.964284,0.927299,0.402608
3,0.950438,0.901961,0.512002
4,0.936920,0.861138,0.596079
5,0.918844,0.798945,0.545730
6,0.889493,0.655241,0.670075
7,0.827115,0.440382,0.786198
8,0.806251,0.971150,0.000000
9,0.814624,0.663359,0.373556
10,0.791197,0.607929,0.404906
11,0.774066,0.662564,0.345695
12,0.752700,0.382290,0.587590
13,0.700770,0.314241,0.650388
