epoch,train_loss,valid_loss,dice_score
0,0.993357,0.994525,0.153060
1,0.994074,0.992663,0.048703
2,0.993396,0.992206,0.033854
3,0.992818,0.991569,0.031328
4,0.992593,0.991290,0.031399
5,0.992388,0.989202,0.031196
6,0.992298,0.988772,0.031502
